XPK_Department,DEPT_ID,DEPT_NAME,LOCATION,XPK_Employee,FK_Department,EMP_ID,FIRST_NAME,LAST_NAME,SALARY,MANAGER_ID
20,20,Engineering,Rio de Janeiro,8945,20,8945,Emp_8945,Synthetic,9870,894
20,20,Engineering,Rio de Janeiro,8949,20,8949,Emp_8949,Synthetic,11331,894
20,20,Engineering,Rio de Janeiro,8950,20,8950,Emp_8950,Synthetic,10667,895
20,20,Engineering,Rio de Janeiro,8952,20,8952,Emp_8952,Synthetic,9105,895
20,20,Engineering,Rio de Janeiro,8954,20,8954,Emp_8954,Synthetic,8208,895
20,20,Engineering,Rio de Janeiro,8958,20,8958,Emp_8958,Synthetic,10555,895
20,20,Engineering,Rio de Janeiro,8959,20,8959,Emp_8959,Synthetic,10143,895
20,20,Engineering,Rio de Janeiro,8960,20,8960,Emp_8960,Synthetic,8777,896
20,20,Engineering,Rio de Janeiro,8963,20,8963,Emp_8963,Synthetic,10170,896
20,20,Engineering,Rio de Janeiro,8968,20,8968,Emp_8968,Synthetic,10168,896
20,20,Engineering,Rio de Janeiro,8972,20,8972,Emp_8972,Synthetic,9422,897
20,20,Engineering,Rio de Janeiro,8973,20,8973,Emp_8973,Synthetic,11640,897
20,20,Engineering,Rio de Janeiro,8978,20,8978,Emp_8978,Synthetic,11149,897
20,20,Engineering,Rio de Janeiro,8980,20,8980,Emp_8980,Synthetic,11150,898
20,20,Engineering,Rio de Janeiro,8982,20,8982,Emp_8982,Synthetic,7562,898
20,20,Engineering,Rio de Janeiro,8983,20,8983,Emp_8983,Synthetic,11091,898
20,20,Engineering,Rio de Janeiro,8985,20,8985,Emp_8985,Synthetic,10819,898
20,20,Engineering,Rio de Janeiro,8987,20,8987,Emp_8987,Synthetic,7381,898
20,20,Engineering,Rio de Janeiro,8989,20,8989,Emp_8989,Synthetic,10959,898
20,20,Engineering,Rio de Janeiro,8993,20,8993,Emp_8993,Synthetic,11453,899
20,20,Engineering,Rio de Janeiro,8996,20,8996,Emp_8996,Synthetic,8030,899
20,20,Engineering,Rio de Janeiro,9000,20,9000,Emp_9000,Synthetic,8401,
20,20,Engineering,Rio de Janeiro,9005,20,9005,Emp_9005,Synthetic,10753,
20,20,Engineering,Rio de Janeiro,9006,20,9006,Emp_9006,Synthetic,11992,
20,20,Engineering,Rio de Janeiro,9008,20,9008,Emp_9008,Synthetic,11229,
20,20,Engineering,Rio de Janeiro,9010,20,9010,Emp_9010,Synthetic,7962,
20,20,Engineering,Rio de Janeiro,9019,20,9019,Emp_9019,Synthetic,11683,901
20,20,Engineering,Rio de Janeiro,9021,20,9021,Emp_9021,Synthetic,8699,902
20,20,Engineering,Rio de Janeiro,9025,20,9025,Emp_9025,Synthetic,9242,902
20,20,Engineering,Rio de Janeiro,9027,20,9027,Emp_9027,Synthetic,9349,902
20,20,Engineering,Rio de Janeiro,9029,20,9029,Emp_9029,Synthetic,11167,902
20,20,Engineering,Rio de Janeiro,9030,20,9030,Emp_9030,Synthetic,9353,903
20,20,Engineering,Rio de Janeiro,9033,20,9033,Emp_9033,Synthetic,10230,903
20,20,Engineering,Rio de Janeiro,9038,20,9038,Emp_9038,Synthetic,8175,903
20,20,Engineering,Rio de Janeiro,9039,20,9039,Emp_9039,Synthetic,9593,903
20,20,Engineering,Rio de Janeiro,9040,20,9040,Emp_9040,Synthetic,7891,904
20,20,Engineering,Rio de Janeiro,9041,20,9041,Emp_9041,Synthetic,9273,904
20,20,Engineering,Rio de Janeiro,9043,20,9043,Emp_9043,Synthetic,7018,904
20,20,Engineering,Rio de Janeiro,9044,20,9044,Emp_9044,Synthetic,7555,904
20,20,Engineering,Rio de Janeiro,9045,20,9045,Emp_9045,Synthetic,9063,904
20,20,Engineering,Rio de Janeiro,9046,20,9046,Emp_9046,Synthetic,7489,904
20,20,Engineering,Rio de Janeiro,9050,20,9050,Emp_9050,Synthetic,7134,905
20,20,Engineering,Rio de Janeiro,9053,20,9053,Emp_9053,Synthetic,9643,905
20,20,Engineering,Rio de Janeiro,9055,20,9055,Emp_9055,Synthetic,8749,905
20,20,Engineering,Rio de Janeiro,9057,20,9057,Emp_9057,Synthetic,8030,905
20,20,Engineering,Rio de Janeiro,9064,20,9064,Emp_9064,Synthetic,9847,906
20,20,Engineering,Rio de Janeiro,9068,20,9068,Emp_9068,Synthetic,10190,906
20,20,Engineering,Rio de Janeiro,9069,20,9069,Emp_9069,Synthetic,10813,906
20,20,Engineering,Rio de Janeiro,9072,20,9072,Emp_9072,Synthetic,9523,907
20,20,Engineering,Rio de Janeiro,9076,20,9076,Emp_9076,Synthetic,10872,907
20,20,Engineering,Rio de Janeiro,9090,20,9090,Emp_9090,Synthetic,10716,909
20,20,Engineering,Rio de Janeiro,9092,20,9092,Emp_9092,Synthetic,11362,909
20,20,Engineering,Rio de Janeiro,9094,20,9094,Emp_9094,Synthetic,7396,909
20,20,Engineering,Rio de Janeiro,9104,20,9104,Emp_9104,Synthetic,8698,
20,20,Engineering,Rio de Janeiro,9106,20,9106,Emp_9106,Synthetic,7693,
20,20,Engineering,Rio de Janeiro,9108,20,9108,Emp_9108,Synthetic,7520,
20,20,Engineering,Rio de Janeiro,9111,20,9111,Emp_9111,Synthetic,9040,911
20,20,Engineering,Rio de Janeiro,9112,20,9112,Emp_9112,Synthetic,11289,911
20,20,Engineering,Rio de Janeiro,9116,20,9116,Emp_9116,Synthetic,11453,911
20,20,Engineering,Rio de Janeiro,9118,20,9118,Emp_9118,Synthetic,9811,911
20,20,Engineering,Rio de Janeiro,9121,20,9121,Emp_9121,Synthetic,8882,912
20,20,Engineering,Rio de Janeiro,9124,20,9124,Emp_9124,Synthetic,11073,912
20,20,Engineering,Rio de Janeiro,9125,20,9125,Emp_9125,Synthetic,7443,912
20,20,Engineering,Rio de Janeiro,9126,20,9126,Emp_9126,Synthetic,9899,912
20,20,Engineering,Rio de Janeiro,9128,20,9128,Emp_9128,Synthetic,11870,912
20,20,Engineering,Rio de Janeiro,9129,20,9129,Emp_9129,Synthetic,7993,912
20,20,Engineering,Rio de Janeiro,9132,20,9132,Emp_9132,Synthetic,7537,913
20,20,Engineering,Rio de Janeiro,9138,20,9138,Emp_9138,Synthetic,10163,913
20,20,Engineering,Rio de Janeiro,9139,20,9139,Emp_9139,Synthetic,8607,913
20,20,Engineering,Rio de Janeiro,9140,20,9140,Emp_9140,Synthetic,9003,914
20,20,Engineering,Rio de Janeiro,9142,20,9142,Emp_9142,Synthetic,9684,914
20,20,Engineering,Rio de Janeiro,9148,20,9148,Emp_9148,Synthetic,7033,914
20,20,Engineering,Rio de Janeiro,9158,20,9158,Emp_9158,Synthetic,11512,915
20,20,Engineering,Rio de Janeiro,9162,20,9162,Emp_9162,Synthetic,9564,916
20,20,Engineering,Rio de Janeiro,9163,20,9163,Emp_9163,Synthetic,9737,916
20,20,Engineering,Rio de Janeiro,9167,20,9167,Emp_9167,Synthetic,10575,916
20,20,Engineering,Rio de Janeiro,9168,20,9168,Emp_9168,Synthetic,7138,916
20,20,Engineering,Rio de Janeiro,9175,20,9175,Emp_9175,Synthetic,11390,917
20,20,Engineering,Rio de Janeiro,9177,20,9177,Emp_9177,Synthetic,9090,917
20,20,Engineering,Rio de Janeiro,9178,20,9178,Emp_9178,Synthetic,11408,917
20,20,Engineering,Rio de Janeiro,9180,20,9180,Emp_9180,Synthetic,9650,918
20,20,Engineering,Rio de Janeiro,9182,20,9182,Emp_9182,Synthetic,7315,918
20,20,Engineering,Rio de Janeiro,9187,20,9187,Emp_9187,Synthetic,8238,918
20,20,Engineering,Rio de Janeiro,9189,20,9189,Emp_9189,Synthetic,7658,918
20,20,Engineering,Rio de Janeiro,9191,20,9191,Emp_9191,Synthetic,7514,919
20,20,Engineering,Rio de Janeiro,9192,20,9192,Emp_9192,Synthetic,9633,919
20,20,Engineering,Rio de Janeiro,9194,20,9194,Emp_9194,Synthetic,7326,919
20,20,Engineering,Rio de Janeiro,9201,20,9201,Emp_9201,Synthetic,7869,
20,20,Engineering,Rio de Janeiro,9204,20,9204,Emp_9204,Synthetic,9279,
20,20,Engineering,Rio de Janeiro,9209,20,9209,Emp_9209,Synthetic,11213,
20,20,Engineering,Rio de Janeiro,9212,20,9212,Emp_9212,Synthetic,10702,921
20,20,Engineering,Rio de Janeiro,9213,20,9213,Emp_9213,Synthetic,10107,921
20,20,Engineering,Rio de Janeiro,9217,20,9217,Emp_9217,Synthetic,9402,921
20,20,Engineering,Rio de Janeiro,9219,20,9219,Emp_9219,Synthetic,8507,921
20,20,Engineering,Rio de Janeiro,9221,20,9221,Emp_9221,Synthetic,9371,922
20,20,Engineering,Rio de Janeiro,9224,20,9224,Emp_9224,Synthetic,7352,922
20,20,Engineering,Rio de Janeiro,9227,20,9227,Emp_9227,Synthetic,11062,922
20,20,Engineering,Rio de Janeiro,9228,20,9228,Emp_9228,Synthetic,10148,922
20,20,Engineering,Rio de Janeiro,9237,20,9237,Emp_9237,Synthetic,9643,923
20,20,Engineering,Rio de Janeiro,9243,20,9243,Emp_9243,Synthetic,11484,924
20,20,Engineering,Rio de Janeiro,9244,20,9244,Emp_9244,Synthetic,8195,924
20,20,Engineering,Rio de Janeiro,9246,20,9246,Emp_9246,Synthetic,7410,924
20,20,Engineering,Rio de Janeiro,9247,20,9247,Emp_9247,Synthetic,7907,924
20,20,Engineering,Rio de Janeiro,9249,20,9249,Emp_9249,Synthetic,11566,924
20,20,Engineering,Rio de Janeiro,9250,20,9250,Emp_9250,Synthetic,8251,925
20,20,Engineering,Rio de Janeiro,9259,20,9259,Emp_9259,Synthetic,9831,925
20,20,Engineering,Rio de Janeiro,9265,20,9265,Emp_9265,Synthetic,9379,926
20,20,Engineering,Rio de Janeiro,9266,20,9266,Emp_9266,Synthetic,11014,926
20,20,Engineering,Rio de Janeiro,9267,20,9267,Emp_9267,Synthetic,8356,926
20,20,Engineering,Rio de Janeiro,9271,20,9271,Emp_9271,Synthetic,8524,927
20,20,Engineering,Rio de Janeiro,9272,20,9272,Emp_9272,Synthetic,7973,927
20,20,Engineering,Rio de Janeiro,9274,20,9274,Emp_9274,Synthetic,8189,927
20,20,Engineering,Rio de Janeiro,9275,20,9275,Emp_9275,Synthetic,11424,927
20,20,Engineering,Rio de Janeiro,9278,20,9278,Emp_9278,Synthetic,9244,927
20,20,Engineering,Rio de Janeiro,9282,20,9282,Emp_9282,Synthetic,10389,928
20,20,Engineering,Rio de Janeiro,9285,20,9285,Emp_9285,Synthetic,11772,928
20,20,Engineering,Rio de Janeiro,9287,20,9287,Emp_9287,Synthetic,7378,928
20,20,Engineering,Rio de Janeiro,9288,20,9288,Emp_9288,Synthetic,7326,928
20,20,Engineering,Rio de Janeiro,9289,20,9289,Emp_9289,Synthetic,7769,928
20,20,Engineering,Rio de Janeiro,9293,20,9293,Emp_9293,Synthetic,7674,929
20,20,Engineering,Rio de Janeiro,9295,20,9295,Emp_9295,Synthetic,9360,929
20,20,Engineering,Rio de Janeiro,9296,20,9296,Emp_9296,Synthetic,7308,929
20,20,Engineering,Rio de Janeiro,9299,20,9299,Emp_9299,Synthetic,9791,929
20,20,Engineering,Rio de Janeiro,9306,20,9306,Emp_9306,Synthetic,9873,
20,20,Engineering,Rio de Janeiro,9307,20,9307,Emp_9307,Synthetic,10405,
20,20,Engineering,Rio de Janeiro,9312,20,9312,Emp_9312,Synthetic,7291,931
20,20,Engineering,Rio de Janeiro,9313,20,9313,Emp_9313,Synthetic,10387,931
20,20,Engineering,Rio de Janeiro,9315,20,9315,Emp_9315,Synthetic,9681,931
20,20,Engineering,Rio de Janeiro,9323,20,9323,Emp_9323,Synthetic,7119,932
20,20,Engineering,Rio de Janeiro,9326,20,9326,Emp_9326,Synthetic,10691,932
20,20,Engineering,Rio de Janeiro,9329,20,9329,Emp_9329,Synthetic,8463,932
20,20,Engineering,Rio de Janeiro,9331,20,9331,Emp_9331,Synthetic,8424,933
20,20,Engineering,Rio de Janeiro,9338,20,9338,Emp_9338,Synthetic,9299,933
20,20,Engineering,Rio de Janeiro,9339,20,9339,Emp_9339,Synthetic,11988,933
20,20,Engineering,Rio de Janeiro,9340,20,9340,Emp_9340,Synthetic,7748,934
20,20,Engineering,Rio de Janeiro,9342,20,9342,Emp_9342,Synthetic,11813,934
20,20,Engineering,Rio de Janeiro,9347,20,9347,Emp_9347,Synthetic,7054,934
20,20,Engineering,Rio de Janeiro,9349,20,9349,Emp_9349,Synthetic,8294,934
20,20,Engineering,Rio de Janeiro,9351,20,9351,Emp_9351,Synthetic,7729,935
20,20,Engineering,Rio de Janeiro,9352,20,9352,Emp_9352,Synthetic,8154,935
20,20,Engineering,Rio de Janeiro,9353,20,9353,Emp_9353,Synthetic,9416,935
20,20,Engineering,Rio de Janeiro,9355,20,9355,Emp_9355,Synthetic,7742,935
20,20,Engineering,Rio de Janeiro,9358,20,9358,Emp_9358,Synthetic,7767,935
20,20,Engineering,Rio de Janeiro,9365,20,9365,Emp_9365,Synthetic,7024,936
20,20,Engineering,Rio de Janeiro,9368,20,9368,Emp_9368,Synthetic,10028,936
20,20,Engineering,Rio de Janeiro,9381,20,9381,Emp_9381,Synthetic,7210,938
20,20,Engineering,Rio de Janeiro,9384,20,9384,Emp_9384,Synthetic,11514,938
20,20,Engineering,Rio de Janeiro,9387,20,9387,Emp_9387,Synthetic,7003,938
20,20,Engineering,Rio de Janeiro,9390,20,9390,Emp_9390,Synthetic,11294,939
20,20,Engineering,Rio de Janeiro,9395,20,9395,Emp_9395,Synthetic,9552,939
20,20,Engineering,Rio de Janeiro,9396,20,9396,Emp_9396,Synthetic,11544,939
20,20,Engineering,Rio de Janeiro,9400,20,9400,Emp_9400,Synthetic,9689,
20,20,Engineering,Rio de Janeiro,9404,20,9404,Emp_9404,Synthetic,7920,
20,20,Engineering,Rio de Janeiro,9405,20,9405,Emp_9405,Synthetic,11888,
20,20,Engineering,Rio de Janeiro,9408,20,9408,Emp_9408,Synthetic,9348,
20,20,Engineering,Rio de Janeiro,9412,20,9412,Emp_9412,Synthetic,11657,941
20,20,Engineering,Rio de Janeiro,9415,20,9415,Emp_9415,Synthetic,7137,941
20,20,Engineering,Rio de Janeiro,9419,20,9419,Emp_9419,Synthetic,8978,941
20,20,Engineering,Rio de Janeiro,9421,20,9421,Emp_9421,Synthetic,10196,942
20,20,Engineering,Rio de Janeiro,9423,20,9423,Emp_9423,Synthetic,11665,942
20,20,Engineering,Rio de Janeiro,9424,20,9424,Emp_9424,Synthetic,9903,942
20,20,Engineering,Rio de Janeiro,9426,20,9426,Emp_9426,Synthetic,10507,942
20,20,Engineering,Rio de Janeiro,9428,20,9428,Emp_9428,Synthetic,10874,942
20,20,Engineering,Rio de Janeiro,9429,20,9429,Emp_9429,Synthetic,10411,942
20,20,Engineering,Rio de Janeiro,9430,20,9430,Emp_9430,Synthetic,11013,943
20,20,Engineering,Rio de Janeiro,9432,20,9432,Emp_9432,Synthetic,11433,943
20,20,Engineering,Rio de Janeiro,9434,20,9434,Emp_9434,Synthetic,11542,943
20,20,Engineering,Rio de Janeiro,9435,20,9435,Emp_9435,Synthetic,7418,943
20,20,Engineering,Rio de Janeiro,9436,20,9436,Emp_9436,Synthetic,7817,943
20,20,Engineering,Rio de Janeiro,9439,20,9439,Emp_9439,Synthetic,11519,943
20,20,Engineering,Rio de Janeiro,9441,20,9441,Emp_9441,Synthetic,11884,944
20,20,Engineering,Rio de Janeiro,9443,20,9443,Emp_9443,Synthetic,9325,944
20,20,Engineering,Rio de Janeiro,9444,20,9444,Emp_9444,Synthetic,9928,944
20,20,Engineering,Rio de Janeiro,9445,20,9445,Emp_9445,Synthetic,7427,944
20,20,Engineering,Rio de Janeiro,9450,20,9450,Emp_9450,Synthetic,10890,945
20,20,Engineering,Rio de Janeiro,9452,20,9452,Emp_9452,Synthetic,9826,945
20,20,Engineering,Rio de Janeiro,9454,20,9454,Emp_9454,Synthetic,7859,945
20,20,Engineering,Rio de Janeiro,9456,20,9456,Emp_9456,Synthetic,7198,945
20,20,Engineering,Rio de Janeiro,9457,20,9457,Emp_9457,Synthetic,10210,945
20,20,Engineering,Rio de Janeiro,9459,20,9459,Emp_9459,Synthetic,10307,945
20,20,Engineering,Rio de Janeiro,9465,20,9465,Emp_9465,Synthetic,8137,946
20,20,Engineering,Rio de Janeiro,9466,20,9466,Emp_9466,Synthetic,9971,946
20,20,Engineering,Rio de Janeiro,9471,20,9471,Emp_9471,Synthetic,9207,947
20,20,Engineering,Rio de Janeiro,9473,20,9473,Emp_9473,Synthetic,9145,947
20,20,Engineering,Rio de Janeiro,9474,20,9474,Emp_9474,Synthetic,10262,947
20,20,Engineering,Rio de Janeiro,9475,20,9475,Emp_9475,Synthetic,10584,947
20,20,Engineering,Rio de Janeiro,9478,20,9478,Emp_9478,Synthetic,11425,947
20,20,Engineering,Rio de Janeiro,9482,20,9482,Emp_9482,Synthetic,9056,948
20,20,Engineering,Rio de Janeiro,9483,20,9483,Emp_9483,Synthetic,11091,948
20,20,Engineering,Rio de Janeiro,9484,20,9484,Emp_9484,Synthetic,9299,948
20,20,Engineering,Rio de Janeiro,9486,20,9486,Emp_9486,Synthetic,10455,948
20,20,Engineering,Rio de Janeiro,9488,20,9488,Emp_9488,Synthetic,10288,948
20,20,Engineering,Rio de Janeiro,9489,20,9489,Emp_9489,Synthetic,8838,948
20,20,Engineering,Rio de Janeiro,9492,20,9492,Emp_9492,Synthetic,10409,949
20,20,Engineering,Rio de Janeiro,9495,20,9495,Emp_9495,Synthetic,9113,949
20,20,Engineering,Rio de Janeiro,9496,20,9496,Emp_9496,Synthetic,7515,949
20,20,Engineering,Rio de Janeiro,9499,20,9499,Emp_9499,Synthetic,11097,949
20,20,Engineering,Rio de Janeiro,9500,20,9500,Emp_9500,Synthetic,11205,
20,20,Engineering,Rio de Janeiro,9508,20,9508,Emp_9508,Synthetic,11901,
20,20,Engineering,Rio de Janeiro,9509,20,9509,Emp_9509,Synthetic,11481,
20,20,Engineering,Rio de Janeiro,9510,20,9510,Emp_9510,Synthetic,7974,
20,20,Engineering,Rio de Janeiro,9511,20,9511,Emp_9511,Synthetic,7940,951
20,20,Engineering,Rio de Janeiro,9515,20,9515,Emp_9515,Synthetic,9608,951
20,20,Engineering,Rio de Janeiro,9518,20,9518,Emp_9518,Synthetic,9326,951
20,20,Engineering,Rio de Janeiro,9519,20,9519,Emp_9519,Synthetic,7101,951
20,20,Engineering,Rio de Janeiro,9522,20,9522,Emp_9522,Synthetic,11011,952
20,20,Engineering,Rio de Janeiro,9526,20,9526,Emp_9526,Synthetic,11850,952
20,20,Engineering,Rio de Janeiro,9531,20,9531,Emp_9531,Synthetic,10541,953
20,20,Engineering,Rio de Janeiro,9534,20,9534,Emp_9534,Synthetic,11771,953
20,20,Engineering,Rio de Janeiro,9535,20,9535,Emp_9535,Synthetic,7443,953
20,20,Engineering,Rio de Janeiro,9537,20,9537,Emp_9537,Synthetic,10909,953
20,20,Engineering,Rio de Janeiro,9542,20,9542,Emp_9542,Synthetic,8160,954
20,20,Engineering,Rio de Janeiro,9545,20,9545,Emp_9545,Synthetic,9770,954
20,20,Engineering,Rio de Janeiro,9549,20,9549,Emp_9549,Synthetic,10722,954
20,20,Engineering,Rio de Janeiro,9553,20,9553,Emp_9553,Synthetic,10941,955
20,20,Engineering,Rio de Janeiro,9554,20,9554,Emp_9554,Synthetic,11473,955
20,20,Engineering,Rio de Janeiro,9559,20,9559,Emp_9559,Synthetic,8061,955
20,20,Engineering,Rio de Janeiro,9561,20,9561,Emp_9561,Synthetic,9574,956
20,20,Engineering,Rio de Janeiro,9562,20,9562,Emp_9562,Synthetic,11341,956
20,20,Engineering,Rio de Janeiro,9564,20,9564,Emp_9564,Synthetic,7665,956
20,20,Engineering,Rio de Janeiro,9566,20,9566,Emp_9566,Synthetic,7297,956
20,20,Engineering,Rio de Janeiro,9567,20,9567,Emp_9567,Synthetic,10488,956
20,20,Engineering,Rio de Janeiro,9568,20,9568,Emp_9568,Synthetic,11660,956
20,20,Engineering,Rio de Janeiro,9573,20,9573,Emp_9573,Synthetic,10323,957
20,20,Engineering,Rio de Janeiro,9574,20,9574,Emp_9574,Synthetic,9422,957
20,20,Engineering,Rio de Janeiro,9575,20,9575,Emp_9575,Synthetic,7312,957
20,20,Engineering,Rio de Janeiro,9578,20,9578,Emp_9578,Synthetic,7026,957
20,20,Engineering,Rio de Janeiro,9579,20,9579,Emp_9579,Synthetic,11992,957
20,20,Engineering,Rio de Janeiro,9580,20,9580,Emp_9580,Synthetic,11083,958
20,20,Engineering,Rio de Janeiro,9581,20,9581,Emp_9581,Synthetic,10912,958
20,20,Engineering,Rio de Janeiro,9583,20,9583,Emp_9583,Synthetic,7986,958
20,20,Engineering,Rio de Janeiro,9585,20,9585,Emp_9585,Synthetic,9948,958
20,20,Engineering,Rio de Janeiro,9589,20,9589,Emp_9589,Synthetic,7249,958
20,20,Engineering,Rio de Janeiro,9592,20,9592,Emp_9592,Synthetic,8617,959
20,20,Engineering,Rio de Janeiro,9596,20,9596,Emp_9596,Synthetic,7827,959
20,20,Engineering,Rio de Janeiro,9600,20,9600,Emp_9600,Synthetic,11667,
20,20,Engineering,Rio de Janeiro,9602,20,9602,Emp_9602,Synthetic,11369,
20,20,Engineering,Rio de Janeiro,9615,20,9615,Emp_9615,Synthetic,9792,961
20,20,Engineering,Rio de Janeiro,9621,20,9621,Emp_9621,Synthetic,10554,962
20,20,Engineering,Rio de Janeiro,9624,20,9624,Emp_9624,Synthetic,8950,962
20,20,Engineering,Rio de Janeiro,9645,20,9645,Emp_9645,Synthetic,9286,964
20,20,Engineering,Rio de Janeiro,9649,20,9649,Emp_9649,Synthetic,7659,964
20,20,Engineering,Rio de Janeiro,9657,20,9657,Emp_9657,Synthetic,7734,965
20,20,Engineering,Rio de Janeiro,9658,20,9658,Emp_9658,Synthetic,11680,965
20,20,Engineering,Rio de Janeiro,9664,20,9664,Emp_9664,Synthetic,9545,966
20,20,Engineering,Rio de Janeiro,9665,20,9665,Emp_9665,Synthetic,7839,966
20,20,Engineering,Rio de Janeiro,9669,20,9669,Emp_9669,Synthetic,10134,966
20,20,Engineering,Rio de Janeiro,9677,20,9677,Emp_9677,Synthetic,10891,967
20,20,Engineering,Rio de Janeiro,9681,20,9681,Emp_9681,Synthetic,7193,968
20,20,Engineering,Rio de Janeiro,9682,20,9682,Emp_9682,Synthetic,8245,968
20,20,Engineering,Rio de Janeiro,9684,20,9684,Emp_9684,Synthetic,8912,968
20,20,Engineering,Rio de Janeiro,9685,20,9685,Emp_9685,Synthetic,7331,968
20,20,Engineering,Rio de Janeiro,9686,20,9686,Emp_9686,Synthetic,10498,968
20,20,Engineering,Rio de Janeiro,9687,20,9687,Emp_9687,Synthetic,11745,968
20,20,Engineering,Rio de Janeiro,9690,20,9690,Emp_9690,Synthetic,10252,969
20,20,Engineering,Rio de Janeiro,9693,20,9693,Emp_9693,Synthetic,11958,969
20,20,Engineering,Rio de Janeiro,9698,20,9698,Emp_9698,Synthetic,11879,969
20,20,Engineering,Rio de Janeiro,9700,20,9700,Emp_9700,Synthetic,8575,
20,20,Engineering,Rio de Janeiro,9703,20,9703,Emp_9703,Synthetic,7801,
20,20,Engineering,Rio de Janeiro,9705,20,9705,Emp_9705,Synthetic,8847,
20,20,Engineering,Rio de Janeiro,9708,20,9708,Emp_9708,Synthetic,9429,
20,20,Engineering,Rio de Janeiro,9710,20,9710,Emp_9710,Synthetic,10304,
20,20,Engineering,Rio de Janeiro,9712,20,9712,Emp_9712,Synthetic,11287,971
20,20,Engineering,Rio de Janeiro,9738,20,9738,Emp_9738,Synthetic,11725,973
20,20,Engineering,Rio de Janeiro,9742,20,9742,Emp_9742,Synthetic,10116,974
20,20,Engineering,Rio de Janeiro,9744,20,9744,Emp_9744,Synthetic,8414,974
20,20,Engineering,Rio de Janeiro,9745,20,9745,Emp_9745,Synthetic,8428,974
20,20,Engineering,Rio de Janeiro,9748,20,9748,Emp_9748,Synthetic,11183,974
20,20,Engineering,Rio de Janeiro,9751,20,9751,Emp_9751,Synthetic,10099,975
20,20,Engineering,Rio de Janeiro,9755,20,9755,Emp_9755,Synthetic,11513,975
20,20,Engineering,Rio de Janeiro,9762,20,9762,Emp_9762,Synthetic,8264,976
20,20,Engineering,Rio de Janeiro,9765,20,9765,Emp_9765,Synthetic,7597,976
20,20,Engineering,Rio de Janeiro,9770,20,9770,Emp_9770,Synthetic,7016,977
20,20,Engineering,Rio de Janeiro,9778,20,9778,Emp_9778,Synthetic,11063,977
20,20,Engineering,Rio de Janeiro,9779,20,9779,Emp_9779,Synthetic,8222,977
20,20,Engineering,Rio de Janeiro,9780,20,9780,Emp_9780,Synthetic,8994,978
20,20,Engineering,Rio de Janeiro,9781,20,9781,Emp_9781,Synthetic,8923,978
20,20,Engineering,Rio de Janeiro,9787,20,9787,Emp_9787,Synthetic,10774,978
20,20,Engineering,Rio de Janeiro,9792,20,9792,Emp_9792,Synthetic,10086,979
20,20,Engineering,Rio de Janeiro,9796,20,9796,Emp_9796,Synthetic,10763,979
20,20,Engineering,Rio de Janeiro,9798,20,9798,Emp_9798,Synthetic,8704,979
20,20,Engineering,Rio de Janeiro,9803,20,9803,Emp_9803,Synthetic,10712,
20,20,Engineering,Rio de Janeiro,9805,20,9805,Emp_9805,Synthetic,9710,
20,20,Engineering,Rio de Janeiro,9807,20,9807,Emp_9807,Synthetic,7182,
20,20,Engineering,Rio de Janeiro,9808,20,9808,Emp_9808,Synthetic,9243,
20,20,Engineering,Rio de Janeiro,9811,20,9811,Emp_9811,Synthetic,7481,981
20,20,Engineering,Rio de Janeiro,9813,20,9813,Emp_9813,Synthetic,9277,981
20,20,Engineering,Rio de Janeiro,9815,20,9815,Emp_9815,Synthetic,9334,981
20,20,Engineering,Rio de Janeiro,9816,20,9816,Emp_9816,Synthetic,9637,981
20,20,Engineering,Rio de Janeiro,9817,20,9817,Emp_9817,Synthetic,8976,981
20,20,Engineering,Rio de Janeiro,9820,20,9820,Emp_9820,Synthetic,9962,982
20,20,Engineering,Rio de Janeiro,9822,20,9822,Emp_9822,Synthetic,9474,982
20,20,Engineering,Rio de Janeiro,9824,20,9824,Emp_9824,Synthetic,10473,982
20,20,Engineering,Rio de Janeiro,9827,20,9827,Emp_9827,Synthetic,10024,982
20,20,Engineering,Rio de Janeiro,9828,20,9828,Emp_9828,Synthetic,9410,982
20,20,Engineering,Rio de Janeiro,9830,20,9830,Emp_9830,Synthetic,8672,983
20,20,Engineering,Rio de Janeiro,9833,20,9833,Emp_9833,Synthetic,9962,983
20,20,Engineering,Rio de Janeiro,9837,20,9837,Emp_9837,Synthetic,10129,983
20,20,Engineering,Rio de Janeiro,9838,20,9838,Emp_9838,Synthetic,9815,983
20,20,Engineering,Rio de Janeiro,9842,20,9842,Emp_9842,Synthetic,9791,984
20,20,Engineering,Rio de Janeiro,9844,20,9844,Emp_9844,Synthetic,9030,984
20,20,Engineering,Rio de Janeiro,9853,20,9853,Emp_9853,Synthetic,7291,985
20,20,Engineering,Rio de Janeiro,9854,20,9854,Emp_9854,Synthetic,7976,985
20,20,Engineering,Rio de Janeiro,9861,20,9861,Emp_9861,Synthetic,10121,986
20,20,Engineering,Rio de Janeiro,9862,20,9862,Emp_9862,Synthetic,8873,986
20,20,Engineering,Rio de Janeiro,9863,20,9863,Emp_9863,Synthetic,7210,986
20,20,Engineering,Rio de Janeiro,9865,20,9865,Emp_9865,Synthetic,10785,986
20,20,Engineering,Rio de Janeiro,9866,20,9866,Emp_9866,Synthetic,9234,986
20,20,Engineering,Rio de Janeiro,9867,20,9867,Emp_9867,Synthetic,8313,986
20,20,Engineering,Rio de Janeiro,9869,20,9869,Emp_9869,Synthetic,11379,986
